date,county,state,cases,deaths,FIPStxt,State2,Region,population,current_crate,current_drate,drate,crate,state_death,state_case,case_day,death_day
11/05/20,Imperial,California,13330,339.00,6025,CA,County,181215,7355.90,187.07,302.40,14461.28,1,2,46.00,2.00
11/06/20,Imperial,California,13398,340.00,6025,CA,County,181215,7393.43,187.62,302.40,14461.28,1,2,68.00,1.00
11/07/20,Imperial,California,13398,340.00,6025,CA,County,181215,7393.43,187.62,302.40,14461.28,1,2,0.00,0.00
11/08/20,Imperial,California,13398,340.00,6025,CA,County,181215,7393.43,187.62,302.40,14461.28,1,2,0.00,0.00
11/09/20,Imperial,California,13490,340.00,6025,CA,County,181215,7444.20,187.62,302.40,14461.28,1,2,92.00,0.00
11/10/20,Imperial,California,13697,340.00,6025,CA,County,181215,7558.43,187.62,302.40,14461.28,1,2,207.00,0.00
11/11/20,Imperial,California,13697,340.00,6025,CA,County,181215,7558.43,187.62,302.40,14461.28,1,2,0.00,0.00
11/12/20,Imperial,California,13789,342.00,6025,CA,County,181215,7609.19,188.73,302.40,14461.28,1,2,92.00,2.00
11/13/20,Imperial,California,13846,347.00,6025,CA,County,181215,7640.65,191.49,302.40,14461.28,1,2,57.00,5.00
11/14/20,Imperial,California,13846,347.00,6025,CA,County,181215,7640.65,191.49,302.40,14461.28,1,2,0.00,0.00
11/15/20,Imperial,California,13932,347.00,6025,CA,County,181215,7688.11,191.49,302.40,14461.28,1,2,86.00,0.00
11/16/20,Imperial,California,14135,350.00,6025,CA,County,181215,7800.13,193.14,302.40,14461.28,1,2,203.00,3.00
11/17/20,Imperial,California,14301,350.00,6025,CA,County,181215,7891.73,193.14,302.40,14461.28,1,2,166.00,0.00
11/18/20,Imperial,California,14431,352.00,6025,CA,County,181215,7963.47,194.24,302.40,14461.28,1,2,130.00,2.00
11/19/20,Imperial,California,14644,352.00,6025,CA,County,181215,8081.01,194.24,302.40,14461.28,1,2,213.00,0.00
11/20/20,Imperial,California,14720,352.00,6025,CA,County,181215,8122.95,194.24,302.40,14461.28,1,2,76.00,0.00
11/21/20,Imperial,California,14864,352.00,6025,CA,County,181215,8202.41,194.24,302.40,14461.28,1,2,144.00,0.00
11/22/20,Imperial,California,15053,352.00,6025,CA,County,181215,8306.71,194.24,302.40,14461.28,1,2,189.00,0.00
11/23/20,Imperial,California,15257,354.00,6025,CA,County,181215,8419.28,195.35,302.40,14461.28,1,2,204.00,2.00
11/24/20,Imperial,California,15568,354.00,6025,CA,County,181215,8590.90,195.35,302.40,14461.28,1,2,311.00,0.00
11/25/20,Imperial,California,15725,355.00,6025,CA,County,181215,8677.54,195.90,302.40,14461.28,1,2,157.00,1.00
11/26/20,Imperial,California,15725,355.00,6025,CA,County,181215,8677.54,195.90,302.40,14461.28,1,2,0.00,0.00
11/27/20,Imperial,California,15862,355.00,6025,CA,County,181215,8753.14,195.90,302.40,14461.28,1,2,137.00,0.00
11/28/20,Imperial,California,15960,355.00,6025,CA,County,181215,8807.22,195.90,302.40,14461.28,1,2,98.00,0.00
11/29/20,Imperial,California,16019,355.00,6025,CA,County,181215,8839.78,195.90,302.40,14461.28,1,2,59.00,0.00
11/30/20,Imperial,California,16272,355.00,6025,CA,County,181215,8979.39,195.90,302.40,14461.28,1,2,253.00,0.00
12/01/20,Imperial,California,16364,355.00,6025,CA,County,181215,9030.16,195.90,302.40,14461.28,1,2,92.00,0.00
12/02/20,Imperial,California,16429,355.00,6025,CA,County,181215,9066.03,195.90,302.40,14461.28,1,2,65.00,0.00
12/03/20,Imperial,California,16507,357.00,6025,CA,County,181215,9109.07,197.00,302.40,14461.28,1,2,78.00,2.00
12/04/20,Imperial,California,16555,359.00,6025,CA,County,181215,9135.56,198.11,302.40,14461.28,1,2,48.00,2.00
12/05/20,Imperial,California,16555,359.00,6025,CA,County,181215,9135.56,198.11,302.40,14461.28,1,2,0.00,0.00
12/06/20,Imperial,California,16555,359.00,6025,CA,County,181215,9135.56,198.11,302.40,14461.28,1,2,0.00,0.00
12/07/20,Imperial,California,17084,359.00,6025,CA,County,181215,9427.48,198.11,302.40,14461.28,1,2,529.00,0.00
12/08/20,Imperial,California,17400,359.00,6025,CA,County,181215,9601.85,198.11,302.40,14461.28,1,2,316.00,0.00
12/09/20,Imperial,California,17733,366.00,6025,CA,County,181215,9785.61,201.97,302.40,14461.28,1,2,333.00,7.00
12/10/20,Imperial,California,17913,370.00,6025,CA,County,181215,9884.94,204.18,302.40,14461.28,1,2,180.00,4.00
12/11/20,Imperial,California,18333,372.00,6025,CA,County,181215,10116.71,205.28,302.40,14461.28,1,2,420.00,2.00
12/12/20,Imperial,California,18599,372.00,6025,CA,County,181215,10263.50,205.28,302.40,14461.28,1,2,266.00,0.00
12/13/20,Imperial,California,18947,372.00,6025,CA,County,181215,10455.54,205.28,302.40,14461.28,1,2,348.00,0.00
12/14/20,Imperial,California,19472,375.00,6025,CA,County,181215,10745.25,206.94,302.40,14461.28,1,2,525.00,3.00
12/15/20,Imperial,California,19608,379.00,6025,CA,County,181215,10820.30,209.14,302.40,14461.28,1,2,136.00,4.00
12/16/20,Imperial,California,19756,387.00,6025,CA,County,181215,10901.97,213.56,302.40,14461.28,1,2,148.00,8.00
12/17/20,Imperial,California,20003,393.00,6025,CA,County,181215,11038.27,216.87,302.40,14461.28,1,2,247.00,6.00
12/18/20,Imperial,California,20208,393.00,6025,CA,County,181215,11151.39,216.87,302.40,14461.28,1,2,205.00,0.00
12/19/20,Imperial,California,20430,393.00,6025,CA,County,181215,11273.90,216.87,302.40,14461.28,1,2,222.00,0.00
12/20/20,Imperial,California,20711,393.00,6025,CA,County,181215,11428.97,216.87,302.40,14461.28,1,2,281.00,0.00
12/21/20,Imperial,California,20882,395.00,6025,CA,County,181215,11523.33,217.97,302.40,14461.28,1,2,171.00,2.00
12/22/20,Imperial,California,20994,399.00,6025,CA,County,181215,11585.13,220.18,302.40,14461.28,1,2,112.00,4.00
12/23/20,Imperial,California,21128,401.00,6025,CA,County,181215,11659.08,221.28,302.40,14461.28,1,2,134.00,2.00
12/24/20,Imperial,California,21323,405.00,6025,CA,County,181215,11766.69,223.49,302.40,14461.28,1,2,195.00,4.00
12/25/20,Imperial,California,21545,405.00,6025,CA,County,181215,11889.19,223.49,302.40,14461.28,1,2,222.00,0.00
12/26/20,Imperial,California,21646,405.00,6025,CA,County,181215,11944.93,223.49,302.40,14461.28,1,2,101.00,0.00
12/27/20,Imperial,California,21734,405.00,6025,CA,County,181215,11993.49,223.49,302.40,14461.28,1,2,88.00,0.00
12/28/20,Imperial,California,21934,405.00,6025,CA,County,181215,12103.85,223.49,302.40,14461.28,1,2,200.00,0.00
12/29/20,Imperial,California,22003,410.00,6025,CA,County,181215,12141.93,226.25,302.40,14461.28,1,2,69.00,5.00
12/30/20,Imperial,California,22128,413.00,6025,CA,County,181215,12210.91,227.91,302.40,14461.28,1,2,125.00,3.00
12/31/20,Imperial,California,22267,419.00,6025,CA,County,181215,12287.61,231.22,302.40,14461.28,1,2,139.00,6.00
01/01/21,Imperial,California,22494,419.00,6025,CA,County,181215,12412.88,231.22,302.40,14461.28,1,2,227.00,0.00
01/02/21,Imperial,California,22715,419.00,6025,CA,County,181215,12534.83,231.22,302.40,14461.28,1,2,221.00,0.00
01/03/21,Imperial,California,22867,419.00,6025,CA,County,181215,12618.71,231.22,302.40,14461.28,1,2,152.00,0.00
01/04/21,Imperial,California,22951,419.00,6025,CA,County,181215,12665.07,231.22,302.40,14461.28,1,2,84.00,0.00
01/05/21,Imperial,California,23035,433.00,6025,CA,County,181215,12711.42,238.94,302.40,14461.28,1,2,84.00,14.00
01/06/21,Imperial,California,23165,436.00,6025,CA,County,181215,12783.16,240.60,302.40,14461.28,1,2,130.00,3.00
01/07/21,Imperial,California,23400,443.00,6025,CA,County,181215,12912.84,244.46,302.40,14461.28,1,2,235.00,7.00
01/08/21,Imperial,California,23608,445.00,6025,CA,County,181215,13027.62,245.56,302.40,14461.28,1,2,208.00,2.00
01/09/21,Imperial,California,23751,445.00,6025,CA,County,181215,13106.53,245.56,302.40,14461.28,1,2,143.00,0.00
01/10/21,Imperial,California,24028,445.00,6025,CA,County,181215,13259.39,245.56,302.40,14461.28,1,2,277.00,0.00
01/11/21,Imperial,California,24233,445.00,6025,CA,County,181215,13372.51,245.56,302.40,14461.28,1,2,205.00,0.00
01/12/21,Imperial,California,24418,448.00,6025,CA,County,181215,13474.60,247.22,302.40,14461.28,1,2,185.00,3.00
01/13/21,Imperial,California,24566,453.00,6025,CA,County,181215,13556.27,249.98,302.40,14461.28,1,2,148.00,5.00
01/14/21,Imperial,California,24717,459.00,6025,CA,County,181215,13639.60,253.29,302.40,14461.28,1,2,151.00,6.00
01/15/21,Imperial,California,24882,462.00,6025,CA,County,181215,13730.65,254.95,302.40,14461.28,1,2,165.00,3.00
01/16/21,Imperial,California,24944,462.00,6025,CA,County,181215,13764.86,254.95,302.40,14461.28,1,2,62.00,0.00
01/17/21,Imperial,California,25140,462.00,6025,CA,County,181215,13873.02,254.95,302.40,14461.28,1,2,196.00,0.00
01/18/21,Imperial,California,25253,462.00,6025,CA,County,181215,13935.38,254.95,302.40,14461.28,1,2,113.00,0.00
01/19/21,Imperial,California,25317,464.00,6025,CA,County,181215,13970.70,256.05,302.40,14461.28,1,2,64.00,2.00
01/20/21,Imperial,California,25333,473.00,6025,CA,County,181215,13979.53,261.02,302.40,14461.28,1,2,16.00,9.00
01/21/21,Imperial,California,25380,485.00,6025,CA,County,181215,14005.46,267.64,302.40,14461.28,1,2,47.00,12.00
01/22/21,Imperial,California,25509,492.00,6025,CA,County,181215,14076.65,271.50,302.40,14461.28,1,2,129.00,7.00
01/23/21,Imperial,California,25562,492.00,6025,CA,County,181215,14105.90,271.50,302.40,14461.28,1,2,53.00,0.00
01/24/21,Imperial,California,25581,492.00,6025,CA,County,181215,14116.38,271.50,302.40,14461.28,1,2,19.00,0.00
01/25/21,Imperial,California,25707,509.00,6025,CA,County,181215,14185.91,280.88,302.40,14461.28,1,2,126.00,17.00
01/26/21,Imperial,California,25745,509.00,6025,CA,County,181215,14206.88,280.88,302.40,14461.28,1,2,38.00,0.00
01/27/21,Imperial,California,25812,513.00,6025,CA,County,181215,14243.85,283.09,302.40,14461.28,1,2,67.00,4.00
01/28/21,Imperial,California,25861,527.00,6025,CA,County,181215,14270.89,290.81,302.40,14461.28,1,2,49.00,14.00
01/29/21,Imperial,California,25984,531.00,6025,CA,County,181215,14338.77,293.02,302.40,14461.28,1,2,123.00,4.00
01/30/21,Imperial,California,26045,531.00,6025,CA,County,181215,14372.43,293.02,302.40,14461.28,1,2,61.00,0.00
01/31/21,Imperial,California,26160,531.00,6025,CA,County,181215,14435.89,293.02,302.40,14461.28,1,2,115.00,0.00
02/01/21,Imperial,California,26206,548.00,6025,CA,County,181215,14461.28,302.40,302.40,14461.28,1,2,46.00,17.00
01/26/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,1.00,0.00
01/27/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
01/28/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
01/29/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
01/30/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
01/31/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/01/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/02/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/03/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/04/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/05/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/06/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/07/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/08/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/09/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/10/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/11/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/12/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/13/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/14/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/15/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/16/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/17/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/18/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/19/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/20/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/21/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/22/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/23/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/24/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/25/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/26/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/27/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/28/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
02/29/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
03/01/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
03/02/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
03/03/20,Los Angeles,California,1,0.00,6037,CA,County,10039107,0.01,0.00,167.88,11169.81,2,5,0.00,0.00
03/04/20,Los Angeles,California,7,0.00,6037,CA,County,10039107,0.07,0.00,167.88,11169.81,2,5,6.00,0.00
03/05/20,Los Angeles,California,11,0.00,6037,CA,County,10039107,0.11,0.00,167.88,11169.81,2,5,4.00,0.00
03/06/20,Los Angeles,California,13,0.00,6037,CA,County,10039107,0.13,0.00,167.88,11169.81,2,5,2.00,0.00
03/07/20,Los Angeles,California,14,0.00,6037,CA,County,10039107,0.14,0.00,167.88,11169.81,2,5,1.00,0.00
03/08/20,Los Angeles,California,14,0.00,6037,CA,County,10039107,0.14,0.00,167.88,11169.81,2,5,0.00,0.00
03/09/20,Los Angeles,California,19,0.00,6037,CA,County,10039107,0.19,0.00,167.88,11169.81,2,5,5.00,0.00
03/10/20,Los Angeles,California,20,0.00,6037,CA,County,10039107,0.20,0.00,167.88,11169.81,2,5,1.00,0.00
03/11/20,Los Angeles,California,28,1.00,6037,CA,County,10039107,0.28,0.01,167.88,11169.81,2,5,8.00,1.00
03/12/20,Los Angeles,California,32,1.00,6037,CA,County,10039107,0.32,0.01,167.88,11169.81,2,5,4.00,0.00
03/13/20,Los Angeles,California,40,1.00,6037,CA,County,10039107,0.40,0.01,167.88,11169.81,2,5,8.00,0.00
03/14/20,Los Angeles,California,53,1.00,6037,CA,County,10039107,0.53,0.01,167.88,11169.81,2,5,13.00,0.00
03/15/20,Los Angeles,California,69,1.00,6037,CA,County,10039107,0.69,0.01,167.88,11169.81,2,5,16.00,0.00
03/16/20,Los Angeles,California,94,1.00,6037,CA,County,10039107,0.94,0.01,167.88,11169.81,2,5,25.00,0.00
03/17/20,Los Angeles,California,144,1.00,6037,CA,County,10039107,1.43,0.01,167.88,11169.81,2,5,50.00,0.00
03/18/20,Los Angeles,California,190,1.00,6037,CA,County,10039107,1.89,0.01,167.88,11169.81,2,5,46.00,0.00
03/19/20,Los Angeles,California,231,2.00,6037,CA,County,10039107,2.30,0.02,167.88,11169.81,2,5,41.00,1.00
03/20/20,Los Angeles,California,292,2.00,6037,CA,County,10039107,2.91,0.02,167.88,11169.81,2,5,61.00,0.00
03/21/20,Los Angeles,California,351,4.00,6037,CA,County,10039107,3.50,0.04,167.88,11169.81,2,5,59.00,2.00
03/22/20,Los Angeles,California,421,5.00,6037,CA,County,10039107,4.19,0.05,167.88,11169.81,2,5,70.00,1.00
03/23/20,Los Angeles,California,536,7.00,6037,CA,County,10039107,5.34,0.07,167.88,11169.81,2,5,115.00,2.00
03/24/20,Los Angeles,California,662,11.00,6037,CA,County,10039107,6.59,0.11,167.88,11169.81,2,5,126.00,4.00
03/25/20,Los Angeles,California,799,13.00,6037,CA,County,10039107,7.96,0.13,167.88,11169.81,2,5,137.00,2.00
03/26/20,Los Angeles,California,1216,21.00,6037,CA,County,10039107,12.11,0.21,167.88,11169.81,2,5,417.00,8.00
03/27/20,Los Angeles,California,1465,27.00,6037,CA,County,10039107,14.59,0.27,167.88,11169.81,2,5,249.00,6.00
03/28/20,Los Angeles,California,1804,33.00,6037,CA,County,10039107,17.97,0.33,167.88,11169.81,2,5,339.00,6.00
03/29/20,Los Angeles,California,2136,37.00,6037,CA,County,10039107,21.28,0.37,167.88,11169.81,2,5,332.00,4.00
03/30/20,Los Angeles,California,2474,44.00,6037,CA,County,10039107,24.64,0.44,167.88,11169.81,2,5,338.00,7.00
03/31/20,Los Angeles,California,3011,54.00,6037,CA,County,10039107,29.99,0.54,167.88,11169.81,2,5,537.00,10.00
04/01/20,Los Angeles,California,3518,65.00,6037,CA,County,10039107,35.04,0.65,167.88,11169.81,2,5,507.00,11.00
04/02/20,Los Angeles,California,4045,78.00,6037,CA,County,10039107,40.29,0.78,167.88,11169.81,2,5,527.00,13.00
04/03/20,Los Angeles,California,4566,89.00,6037,CA,County,10039107,45.48,0.89,167.88,11169.81,2,5,521.00,11.00
04/04/20,Los Angeles,California,5277,117.00,6037,CA,County,10039107,52.56,1.17,167.88,11169.81,2,5,711.00,28.00
04/05/20,Los Angeles,California,5940,132.00,6037,CA,County,10039107,59.17,1.31,167.88,11169.81,2,5,663.00,15.00
04/06/20,Los Angeles,California,6360,147.00,6037,CA,County,10039107,63.35,1.46,167.88,11169.81,2,5,420.00,15.00
04/07/20,Los Angeles,California,6910,169.00,6037,CA,County,10039107,68.83,1.68,167.88,11169.81,2,5,550.00,22.00
04/08/20,Los Angeles,California,7530,198.00,6037,CA,County,10039107,75.01,1.97,167.88,11169.81,2,5,620.00,29.00
04/09/20,Los Angeles,California,7955,223.00,6037,CA,County,10039107,79.24,2.22,167.88,11169.81,2,5,425.00,25.00
04/10/20,Los Angeles,California,8430,241.00,6037,CA,County,10039107,83.97,2.40,167.88,11169.81,2,5,475.00,18.00
04/11/20,Los Angeles,California,8873,265.00,6037,CA,County,10039107,88.38,2.64,167.88,11169.81,2,5,443.00,24.00
04/12/20,Los Angeles,California,9192,296.00,6037,CA,County,10039107,91.56,2.95,167.88,11169.81,2,5,319.00,31.00
04/13/20,Los Angeles,California,9420,320.00,6037,CA,County,10039107,93.83,3.19,167.88,11169.81,2,5,228.00,24.00
04/14/20,Los Angeles,California,10047,360.00,6037,CA,County,10039107,100.08,3.59,167.88,11169.81,2,5,627.00,40.00
04/15/20,Los Angeles,California,10496,402.00,6037,CA,County,10039107,104.55,4.00,167.88,11169.81,2,5,449.00,42.00
04/16/20,Los Angeles,California,10854,455.00,6037,CA,County,10039107,108.12,4.53,167.88,11169.81,2,5,358.00,53.00
04/17/20,Los Angeles,California,11391,495.00,6037,CA,County,10039107,113.47,4.93,167.88,11169.81,2,5,537.00,40.00
04/18/20,Los Angeles,California,12021,576.00,6037,CA,County,10039107,119.74,5.74,167.88,11169.81,2,5,630.00,81.00
04/19/20,Los Angeles,California,12341,600.00,6037,CA,County,10039107,122.93,5.98,167.88,11169.81,2,5,320.00,24.00
04/20/20,Los Angeles,California,13816,617.00,6037,CA,County,10039107,137.62,6.15,167.88,11169.81,2,5,1475.00,17.00
04/21/20,Los Angeles,California,15140,663.00,6037,CA,County,10039107,150.81,6.60,167.88,11169.81,2,5,1324.00,46.00
04/22/20,Los Angeles,California,16435,729.00,6037,CA,County,10039107,163.71,7.26,167.88,11169.81,2,5,1295.00,66.00
04/23/20,Los Angeles,California,17508,797.00,6037,CA,County,10039107,174.40,7.94,167.88,11169.81,2,5,1073.00,68.00
04/24/20,Los Angeles,California,18545,850.00,6037,CA,County,10039107,184.73,8.47,167.88,11169.81,2,5,1037.00,53.00
04/25/20,Los Angeles,California,19107,895.00,6037,CA,County,10039107,190.33,8.92,167.88,11169.81,2,5,562.00,45.00
04/26/20,Los Angeles,California,19528,913.00,6037,CA,County,10039107,194.52,9.09,167.88,11169.81,2,5,421.00,18.00
04/27/20,Los Angeles,California,20417,942.00,6037,CA,County,10039107,203.37,9.38,167.88,11169.81,2,5,889.00,29.00
04/28/20,Los Angeles,California,20976,1000.00,6037,CA,County,10039107,208.94,9.96,167.88,11169.81,2,5,559.00,58.00
04/29/20,Los Angeles,California,22485,1056.00,6037,CA,County,10039107,223.97,10.52,167.88,11169.81,2,5,1509.00,56.00
04/30/20,Los Angeles,California,23182,1111.00,6037,CA,County,10039107,230.92,11.07,167.88,11169.81,2,5,697.00,55.00
05/01/20,Los Angeles,California,24215,1172.00,6037,CA,County,10039107,241.21,11.67,167.88,11169.81,2,5,1033.00,61.00
