date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
2020-07-02,Other,18-34,9567,0.187,2,0.031,0.032
2020-07-02,Other,35-49,6639,0.16,6,0.02,0.021
2020-07-02,Other,50-64,4966,0.14400000000000002,20,0.02,0.017
2020-07-02,Other,65-79,1581,0.10300000000000001,34,0.018000000000000002,0.015
2020-07-02,Other,80+,597,0.075,63,0.023,0.013
2020-07-02,Other,Total,26070,0.159,125,0.021,0.027000000000000003
2020-07-02,White,0-17,1046,0.079,0,0.0,0.292
2020-07-02,White,18+,26799,0.17800000000000002,1957,0.321,0.38799999999999996
2020-07-02,White,18-34,6747,0.132,8,0.125,0.302
2020-07-02,White,35-49,5588,0.135,21,0.07,0.325
2020-07-02,White,50-64,6482,0.187,187,0.187,0.43
2020-07-02,White,65-79,4792,0.312,595,0.307,0.54
2020-07-02,White,80+,3190,0.4,1146,0.41,0.5720000000000001
2020-07-02,White,Total,27871,0.17,1957,0.321,0.366
2020-07-03,Asian,0-17,338,0.025,0,0.0,0.13
2020-07-03,Asian,18+,11488,0.07400000000000001,904,0.147,0.165
2020-07-03,Asian,18-34,2735,0.052000000000000005,4,0.063,0.151
2020-07-03,Asian,35-49,3040,0.07200000000000001,23,0.076,0.179
2020-07-03,Asian,50-64,2964,0.083,90,0.08900000000000001,0.16699999999999998
2020-07-03,Asian,65-79,1569,0.1,238,0.122,0.172
2020-07-03,Asian,80+,1180,0.146,549,0.195,0.172
2020-07-03,Asian,Total,11837,0.07,904,0.147,0.157
2020-07-03,Black,0-17,278,0.02,0,0.0,0.054000000000000006
2020-07-03,Black,18+,7019,0.045,572,0.09300000000000001,0.061
2020-07-03,Black,18-34,1935,0.037000000000000005,10,0.159,0.065
2020-07-03,Black,35-49,1615,0.038,20,0.066,0.059
2020-07-03,Black,50-64,1752,0.049,81,0.08,0.064
2020-07-03,Black,65-79,1101,0.07,219,0.11199999999999999,0.055
2020-07-03,Black,80+,616,0.076,242,0.08600000000000001,0.048
2020-07-03,Black,Total,7310,0.043,572,0.09300000000000001,0.06
2020-07-03,Latino,0-17,9198,0.6729999999999999,0,0.0,0.479
2020-07-03,Latino,18+,84296,0.546,2574,0.419,0.363
2020-07-03,Latino,18-34,31188,0.591,39,0.619,0.45
2020-07-03,Latino,35-49,25216,0.593,233,0.7659999999999999,0.415
2020-07-03,Latino,50-64,18971,0.535,632,0.625,0.322
2020-07-03,Latino,65-79,6489,0.414,860,0.442,0.218
2020-07-03,Latino,80+,2432,0.301,810,0.28700000000000003,0.196
2020-07-03,Latino,Total,93556,0.556,2575,0.419,0.389
2020-07-03,Other,0-17,2758,0.202,0,0.0,0.044000000000000004
2020-07-03,Other,18+,24008,0.155,125,0.021,0.022000000000000002
2020-07-03,Other,18-34,9850,0.187,2,0.032,0.032
2020-07-03,Other,35-49,6855,0.162,6,0.019,0.021
2020-07-03,Other,50-64,5079,0.14400000000000002,20,0.02,0.017
2020-07-03,Other,65-79,1621,0.10400000000000001,34,0.018000000000000002,0.015
2020-07-03,Other,80+,603,0.07400000000000001,63,0.023,0.013
2020-07-03,Other,Total,26768,0.159,125,0.021,0.027000000000000003
2020-07-03,White,0-17,1092,0.08,0,0.0,0.292
2020-07-03,White,18+,27678,0.179,1970,0.321,0.38799999999999996
2020-07-03,White,18-34,7084,0.134,8,0.127,0.302
2020-07-03,White,35-49,5781,0.136,22,0.07200000000000001,0.325
2020-07-03,White,50-64,6672,0.188,188,0.18600000000000003,0.43
2020-07-03,White,65-79,4903,0.313,596,0.306,0.54
2020-07-03,White,80+,3238,0.401,1156,0.41,0.5720000000000001
2020-07-03,White,Total,28799,0.171,1970,0.321,0.366
2020-07-04,Asian,0-17,355,0.026,0,0.0,0.13
2020-07-04,Asian,18+,11676,0.07400000000000001,905,0.147,0.165
2020-07-04,Asian,18-34,2787,0.051,4,0.062,0.151
2020-07-04,Asian,35-49,3089,0.07200000000000001,23,0.075,0.179
2020-07-04,Asian,50-64,3016,0.083,90,0.08900000000000001,0.16699999999999998
2020-07-04,Asian,65-79,1597,0.1,238,0.122,0.172
2020-07-04,Asian,80+,1187,0.146,550,0.195,0.172
2020-07-04,Asian,Total,12042,0.07,905,0.147,0.157
2020-07-04,Black,0-17,289,0.021,0,0.0,0.054000000000000006
2020-07-04,Black,18+,7131,0.045,572,0.09300000000000001,0.061
2020-07-04,Black,18-34,1983,0.037000000000000005,10,0.156,0.065
2020-07-04,Black,35-49,1642,0.038,20,0.065,0.059
2020-07-04,Black,50-64,1775,0.049,81,0.08,0.064
2020-07-04,Black,65-79,1114,0.07,219,0.11199999999999999,0.055
2020-07-04,Black,80+,617,0.076,242,0.08600000000000001,0.048
2020-07-04,Black,Total,7432,0.043,572,0.09300000000000001,0.06
2020-07-04,Latino,0-17,9424,0.672,0,0.0,0.479
2020-07-04,Latino,18+,85892,0.545,2587,0.42,0.363
2020-07-04,Latino,18-34,31870,0.589,39,0.609,0.45
2020-07-04,Latino,35-49,25708,0.5920000000000001,235,0.768,0.415
2020-07-04,Latino,50-64,19289,0.535,635,0.627,0.322
2020-07-04,Latino,65-79,6572,0.413,863,0.44299999999999995,0.218
2020-07-04,Latino,80+,2453,0.301,815,0.28800000000000003,0.196
2020-07-04,Latino,Total,95380,0.555,2588,0.42,0.389
2020-07-04,Other,0-17,2820,0.20099999999999998,0,0.0,0.044000000000000004
2020-07-04,Other,18+,24517,0.155,127,0.021,0.022000000000000002
2020-07-04,Other,18-34,10074,0.187,2,0.031,0.032
2020-07-04,Other,35-49,7021,0.162,6,0.019,0.021
2020-07-04,Other,50-64,5160,0.14400000000000002,20,0.02,0.017
2020-07-04,Other,65-79,1648,0.10400000000000001,34,0.018000000000000002,0.015
2020-07-04,Other,80+,614,0.07500000000000001,65,0.024,0.013
2020-07-04,Other,Total,27340,0.159,127,0.021,0.027000000000000003
2020-07-04,White,0-17,1140,0.081,0,0.0,0.292
2020-07-04,White,18+,28430,0.18,1971,0.32,0.38799999999999996
2020-07-04,White,18-34,7418,0.13699999999999998,9,0.141,0.302
2020-07-04,White,35-49,5938,0.13699999999999998,22,0.07200000000000001,0.325
2020-07-04,White,50-64,6808,0.18899999999999997,187,0.185,0.43
2020-07-04,White,65-79,4991,0.313,595,0.305,0.54
2020-07-04,White,80+,3275,0.402,1158,0.409,0.5720000000000001
2020-07-04,White,Total,29598,0.172,1971,0.32,0.366
2020-07-05,Asian,0-17,374,0.026,0,0.0,0.13
2020-07-05,Asian,18+,11897,0.073,908,0.146,0.165
2020-07-05,Asian,18-34,2856,0.051,4,0.061,0.151
2020-07-05,Asian,35-49,3157,0.07100000000000001,24,0.078,0.179
2020-07-05,Asian,50-64,3064,0.08199999999999999,90,0.08800000000000001,0.16699999999999998
2020-07-05,Asian,65-79,1617,0.099,238,0.121,0.172
2020-07-05,Asian,80+,1206,0.14400000000000002,552,0.193,0.172
2020-07-05,Asian,Total,12282,0.069,908,0.146,0.157
2020-07-05,Black,0-17,305,0.021,0,0.0,0.054000000000000006
2020-07-05,Black,18+,7375,0.045,575,0.092,0.061
2020-07-05,Black,18-34,2082,0.037000000000000005,10,0.152,0.065
2020-07-05,Black,35-49,1690,0.038,20,0.065,0.059
2020-07-05,Black,50-64,1843,0.05,82,0.08,0.064
2020-07-05,Black,65-79,1130,0.069,220,0.11199999999999999,0.055
2020-07-05,Black,80+,630,0.076,243,0.085,0.048
2020-07-05,Black,Total,7693,0.043,575,0.092,0.06
2020-07-05,Latino,0-17,9691,0.667,0,0.0,0.479
2020-07-05,Latino,18+,87840,0.541,2624,0.42100000000000004,0.363
2020-07-05,Latino,18-34,32628,0.583,41,0.621,0.45
2020-07-05,Latino,35-49,26264,0.588,23,0.769,0.415
2020-07-05,Latino,50-64,19731,0.5329999999999999,644,0.629,0.322
2020-07-05,Latino,65-79,6710,0.412,871,0.44299999999999995,0.218
2020-07-05,Latino,80+,2507,0.301,831,0.29,0.196
2020-07-05,Latino,Total,97599,0.551,2625,0.42200000000000004,0.389
2020-07-05,Other,0-17,2968,0.204,0,0.0,0.044000000000000004
2020-07-05,Other,18+,25947,0.16,127,0.020000000000000004,0.022000000000000002
2020-07-05,Other,18-34,10677,0.19000000000000003,2,0.03,0.032
2020-07-05,Other,35-49,7450,0.167,6,0.019,0.021
2020-07-05,Other,50-64,5435,0.147,21,0.020999999999999998,0.017
2020-07-05,Other,65-79,1745,0.10700000000000001,35,0.018000000000000002,0.015
2020-07-05,Other,80+,640,0.069,63,0.023,0.012
2020-07-05,Other,Total,28919,0.163,127,0.020000000000000004,0.027000000000000003
2020-07-05,White,0-17,1199,0.08199999999999999,0,0.0,0.292
2020-07-05,White,18+,29288,0.18,1992,0.32,0.38799999999999996
2020-07-05,White,18-34,7740,0.138,9,0.136,0.302
2020-07-05,White,35-49,6128,0.13699999999999998,21,0.068,0.325
2020-07-05,White,50-64,6973,0.188,187,0.183,0.43
2020-07-05,White,65-79,5090,0.312,601,0.306,0.54
2020-07-05,White,80+,3357,0.40299999999999997,1174,0.41,0.5720000000000001
2020-07-05,White,Total,30519,0.172,1992,0.32,0.366
2020-07-06,Asian,0-17,386,0.026,0,0.0,0.13
2020-07-06,Asian,18+,12044,0.073,911,0.145,0.165
2020-07-06,Asian,18-34,2896,0.051,4,0.059,0.151
2020-07-06,Asian,35-49,3193,0.07,24,0.077,0.179
2020-07-06,Asian,50-64,3100,0.08199999999999999,90,0.08700000000000001,0.16699999999999998
2020-07-06,Asian,65-79,1638,0.099,240,0.121,0.172
2020-07-06,Asian,80+,1217,0.14400000000000002,553,0.192,0.172
2020-07-06,Asian,Total,12441,0.069,911,0.145,0.157
2020-07-06,Black,0-17,315,0.021,0,0.0,0.054000000000000006
2020-07-06,Black,18+,7541,0.046,577,0.092,0.061
2020-07-06,Black,18-34,2144,0.038,10,0.147,0.065
2020-07-06,Black,35-49,1732,0.038,20,0.064,0.059
2020-07-06,Black,50-64,1880,0.05,82,0.079,0.064
2020-07-06,Black,65-79,1144,0.069,221,0.11199999999999999,0.055
2020-07-06,Black,80+,641,0.076,244,0.085,0.048
2020-07-06,Black,Total,7869,0.044000000000000004,577,0.092,0.06
2020-07-06,Latino,0-17,9852,0.6629999999999999,0,0.0,0.479
2020-07-06,Latino,18+,89034,0.539,2659,0.423,0.363
2020-07-06,Latino,18-34,33091,0.58,43,0.632,0.45
2020-07-06,Latino,35-49,26609,0.585,241,0.77,0.415
2020-07-06,Latino,50-64,19990,0.53,651,0.63,0.322
2020-07-06,Latino,65-79,6796,0.411,882,0.445,0.218
2020-07-06,Latino,80+,2548,0.302,842,0.292,0.196
2020-07-06,Latino,Total,98954,0.5489999999999999,2660,0.423,0.389
2020-07-06,Other,0-17,3063,0.206,0,0.0,0.044000000000000004
2020-07-06,Other,18+,26625,0.161,128,0.020000000000000004,0.022000000000000002
2020-07-06,Other,18-34,10970,0.192,2,0.028999999999999998,0.032
2020-07-06,Other,35-49,7672,0.169,7,0.022,0.021
2020-07-06,Other,50-64,5573,0.14800000000000002,20,0.02,0.017
2020-07-06,Other,65-79,1777,0.10800000000000001,36,0.018000000000000002,0.015
2020-07-06,Other,80+,629,0.07400000000000001,63,0.023,0.012
2020-07-06,Other,Total,29693,0.165,128,0.020000000000000004,0.027000000000000003
2020-07-06,White,0-17,1239,0.083,0,0.0,0.292
2020-07-06,White,18+,29951,0.18100000000000002,2006,0.319,0.38799999999999996
2020-07-06,White,18-34,7969,0.14,9,0.132,0.302
2020-07-06,White,35-49,6280,0.138,21,0.067,0.325
2020-07-06,White,50-64,7141,0.18899999999999997,190,0.184,0.43
2020-07-06,White,65-79,5169,0.313,603,0.304,0.54
2020-07-06,White,80+,3392,0.402,1183,0.41,0.5720000000000001
2020-07-06,White,Total,31221,0.173,2006,0.319,0.366
2020-07-07,Asian,0-17,409,0.027000000000000003,0,0.0,0.13
2020-07-07,Asian,18+,12338,0.07200000000000001,920,0.14400000000000002,0.165
2020-07-07,Asian,18-34,2995,0.05,5,0.068,0.151
2020-07-07,Asian,35-49,3277,0.07,24,0.07400000000000001,0.179
2020-07-07,Asian,50-64,3169,0.081,91,0.08700000000000001,0.16699999999999998
2020-07-07,Asian,65-79,1657,0.098,242,0.12,0.172
2020-07-07,Asian,80+,1240,0.14400000000000002,558,0.191,0.172
2020-07-07,Asian,Total,12758,0.069,920,0.14400000000000002,0.157
2020-07-07,Black,0-17,326,0.021,0,0.0,0.054000000000000006
2020-07-07,Black,18+,7786,0.046,582,0.091,0.061
2020-07-07,Black,18-34,2240,0.038,11,0.149,0.065
2020-07-07,Black,35-49,1814,0.039,21,0.065,0.059
2020-07-07,Black,50-64,1923,0.05,83,0.08,0.064
2020-07-07,Black,65-79,1163,0.069,223,0.111,0.055
2020-07-07,Black,80+,646,0.075,244,0.084,0.048
2020-07-07,Black,Total,8125,0.044000000000000004,582,0.091,0.06
2020-07-07,Latino,0-17,10159,0.66,0,0.0,0.479
2020-07-07,Latino,18+,91237,0.536,2714,0.426,0.363
2020-07-07,Latino,18-34,33960,0.5740000000000001,45,0.608,0.45
2020-07-07,Latino,35-49,27267,0.58,249,0.7709999999999999,0.415
2020-07-07,Latino,50-64,20464,0.528,659,0.632,0.322
2020-07-07,Latino,65-79,6960,0.412,899,0.447,0.218
2020-07-07,Latino,80+,2586,0.302,862,0.295,0.196
2020-07-07,Latino,Total,101464,0.546,2715,0.426,0.389
2020-07-07,Other,0-17,3180,0.206,0,0.0,0.044000000000000004
2020-07-07,Other,18+,27912,0.163,132,0.021,0.022000000000000002
2020-07-07,Other,18-34,11551,0.19600000000000004,3,0.041,0.032
2020-07-07,Other,35-49,8057,0.171,7,0.021,0.021
2020-07-07,Other,50-64,5818,0.151,20,0.02,0.017
2020-07-07,Other,65-79,1837,0.10900000000000001,38,0.017,0.015
2020-07-07,Other,80+,649,0.07500000000000001,64,0.020999999999999998,0.013
2020-07-07,Other,Total,31097,0.167,132,0.021,0.027000000000000003
2020-07-07,White,0-17,1320,0.08600000000000001,0,0.0,0.292
2020-07-07,White,18+,31097,0.183,2026,0.318,0.38799999999999996
2020-07-07,White,18-34,8386,0.14200000000000002,10,0.135,0.302
2020-07-07,White,35-49,6587,0.14,22,0.068,0.325
2020-07-07,White,50-64,7395,0.191,190,0.182,0.43
2020-07-07,White,65-79,5281,0.313,610,0.303,0.54
2020-07-07,White,80+,3448,0.402,1194,0.409,0.5720000000000001
2020-07-07,White,Total,32447,0.17500000000000002,2026,0.318,0.366
2020-07-08,Asian,0-17,421,0.027000000000000003,0,0.0,0.13
2020-07-08,Asian,18+,12527,0.07200000000000001,932,0.14300000000000002,0.165
2020-07-08,Asian,18-34,3057,0.05,5,0.066,0.151
2020-07-08,Asian,35-49,3329,0.069,24,0.07200000000000001,0.179
2020-07-08,Asian,50-64,3213,0.081,91,0.085,0.16699999999999998
2020-07-08,Asian,65-79,1679,0.09699999999999999,250,0.121,0.172
2020-07-08,Asian,80+,1249,0.14300000000000002,562,0.18899999999999997,0.172
2020-07-08,Asian,Total,12959,0.068,932,0.14200000000000002,0.157
2020-07-08,Black,0-17,342,0.022000000000000002,0,0.0,0.054000000000000006
2020-07-08,Black,18+,7980,0.046,593,0.091,0.061
2020-07-08,Black,18-34,2298,0.038,12,0.158,0.065
2020-07-08,Black,35-49,1867,0.039,21,0.063,0.059
2020-07-08,Black,50-64,1971,0.05,83,0.077,0.064
2020-07-08,Black,65-79,1188,0.069,228,0.111,0.055
2020-07-08,Black,80+,656,0.075,249,0.084,0.048
2020-07-08,Black,Total,8336,0.044000000000000004,593,0.091,0.06
2020-07-08,Latino,0-17,10474,0.662,0,0.0,0.479
2020-07-08,Latino,18+,93497,0.536,2807,0.431,0.363
2020-07-08,Latino,18-34,34880,0.5750000000000001,47,0.618,0.45
2020-07-08,Latino,35-49,27961,0.581,260,0.7759999999999999,0.415
2020-07-08,Latino,50-64,20913,0.528,686,0.638,0.322
2020-07-08,Latino,65-79,7112,0.413,929,0.45,0.218
2020-07-08,Latino,80+,2631,0.302,885,0.298,0.196
2020-07-08,Latino,Total,104040,0.547,2808,0.431,0.389
2020-07-08,Other,0-17,3214,0.202,0,0.0,0.044000000000000004
2020-07-08,Other,18+,28475,0.163,132,0.021,0.022000000000000002
2020-07-08,Other,18-34,11802,0.195,2,0.026,0.032
2020-07-08,Other,35-49,8207,0.17,7,0.021,0.021
2020-07-08,Other,50-64,5934,0.15000000000000002,19,0.018000000000000002,0.017
2020-07-08,Other,65-79,1872,0.10900000000000001,40,0.02,0.015
