Date,Country,Sex,AgeGroup,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,Population
20200312,S92000003,Female,15 to 19,0,0,0,0,0,0,53,38.46544642,137786
20200312,S92000003,Female,20 to 24,1,4,2.333858451,0,0,0,136,79.35118735,171390
20200312,S92000003,Female,25 to 44,5,15,2.081951149,0,0,0,528,73.28468045,720478
20200312,S92000003,Female,45 to 64,5,22,2.842432347,0,0,0,574,74.16164396,773985
20200312,S92000003,Female,65 to 74,1,4,1.326695434,0,0,0,194,64.34472854,301501
20200312,S92000003,Female,75 to 84,2,4,2.09397772,0,0,0,119,62.29583717,191024
20200312,S92000003,Female,85plus,1,1,1.216633818,0,0,0,72,87.59763486,82194
20200312,S92000003,Female,Total,15,51,1.82123539,0,0,0,2035,72.67086313,2800297
20200312,S92000003,Male,15 to 19,1,2,1.387231917,0,0,0,49,33.98718198,144172
20200312,S92000003,Male,20 to 24,0,2,1.13593766,0,0,0,104,59.06875831,176066
20200312,S92000003,Male,25 to 44,7,33,4.692872806,0,0,0,475,67.54892675,703194
20200312,S92000003,Male,45 to 64,10,35,4.818421237,0,0,0,567,78.05842405,726379
20200312,S92000003,Male,65 to 74,5,10,3.612729815,1,1,0,188,67.91932052,276799
20200312,S92000003,Male,75 to 84,0,1,0.676892252,0,0,0,119,80.55017802,147734
20200312,S92000003,Male,85plus,0,0,0,0,0,0,63,140.3336823,44893
20200312,S92000003,Male,Total,23,83,3.116782069,1,1,0,1963,73.71377351,2663003
20200312,S92000003,Total,15 to 19,1,2,0.709325502,0,0,0,102,36.17560062,281958
20200312,S92000003,Total,20 to 24,1,6,1.726837355,0,0,0,241,69.36130042,347456
20200312,S92000003,Total,25 to 44,12,48,3.371563113,0,0,0,1004,70.52186178,1423672
20200312,S92000003,Total,45 to 64,15,57,3.79907809,0,0,0,1141,76.0482123,1500364
20200312,S92000003,Total,65 to 74,6,14,2.420888812,1,1,0,382,66.05568044,578300
20200312,S92000003,Total,75 to 84,2,5,1.475979903,0,0,0,238,70.25664339,338758
20200312,S92000003,Total,85plus,1,1,0.786862543,0,0,0,135,106.2264433,127087
20200312,S92000003,Total,Total,38,134,2.452730035,1,1,0,4000,73.21582194,5463300
20200313,S92000003,Female,15 to 19,0,0,0,0,0,0,58,42.09426212,137786
20200313,S92000003,Female,20 to 24,2,6,3.500787677,0,0,0,146,85.18583348,171390
20200313,S92000003,Female,25 to 44,4,19,2.637138122,0,0,0,609,84.52721665,720478
20200313,S92000003,Female,45 to 64,10,32,4.13444705,0,0,0,661,85.40217188,773985
20200313,S92000003,Female,65 to 74,3,7,2.321717009,0,0,0,239,79.27005217,301501
20200313,S92000003,Female,75 to 84,2,6,3.14096658,0,0,0,165,86.37658095,191024
20200313,S92000003,Female,85plus,2,3,3.649901453,0,0,0,93,113.146945,82194
20200313,S92000003,Female,Total,23,74,2.642576841,0,0,0,2360,84.27677493,2800297
20200313,S92000003,Male,15 to 19,2,4,2.774463835,0,0,0,57,39.53610965,144172
20200313,S92000003,Male,20 to 24,3,5,2.839844149,0,0,0,112,63.61250895,176066
20200313,S92000003,Male,25 to 44,4,37,5.261705873,0,0,0,525,74.6593401,703194
20200313,S92000003,Male,45 to 64,9,44,6.057443841,0,0,0,648,89.20962748,726379
20200313,S92000003,Male,65 to 74,4,14,5.057821741,0,1,0,219,79.11878294,276799
20200313,S92000003,Male,75 to 84,0,1,0.676892252,0,0,0,138,93.41113082,147734
20200313,S92000003,Male,85plus,2,2,4.455037534,0,0,0,79,175.9739826,44893
20200313,S92000003,Male,Total,25,108,4.055571849,0,1,0,2213,83.10167131,2663003
20200313,S92000003,Total,15 to 19,2,4,1.418651005,0,0,0,115,40.78621639,281958
20200313,S92000003,Total,20 to 24,5,11,3.165868484,0,0,0,259,74.54181249,347456
20200313,S92000003,Total,25 to 44,8,56,3.933490298,0,0,0,1135,79.72341944,1423672
20200313,S92000003,Total,45 to 64,19,76,5.065437454,0,0,0,1309,87.24549509,1500364
20200313,S92000003,Total,65 to 74,7,21,3.631333218,0,1,0,458,79.19764828,578300
20200313,S92000003,Total,75 to 84,2,7,2.066371864,0,0,0,303,89.44438213,338758
20200313,S92000003,Total,85plus,4,5,3.934312715,0,0,0,172,135.3403574,127087
20200313,S92000003,Total,Total,48,182,3.331319898,0,1,0,4575,83.74059634,5463300
20200314,S92000003,Female,15 to 19,0,0,0,0,0,0,62,44.99731468,137786
20200314,S92000003,Female,20 to 24,0,6,3.500787677,0,0,0,158,92.18740883,171390
20200314,S92000003,Female,25 to 44,1,20,2.775934865,0,0,0,643,89.24630592,720478
20200314,S92000003,Female,45 to 64,3,35,4.522051461,0,0,0,712,91.99144686,773985
20200314,S92000003,Female,65 to 74,2,9,2.985064726,1,1,0,267,88.55692021,301501
20200314,S92000003,Female,75 to 84,3,9,4.71144987,0,0,0,194,101.5579194,191024
20200314,S92000003,Female,85plus,0,3,3.649901453,0,0,0,108,131.3964523,82194
20200314,S92000003,Female,Total,9,83,2.963971322,1,1,0,2551,91.09748002,2800297
20200314,S92000003,Male,15 to 19,1,5,3.468079794,0,0,0,59,40.92334156,144172
20200314,S92000003,Male,20 to 24,0,5,2.839844149,0,0,0,112,63.61250895,176066
20200314,S92000003,Male,25 to 44,1,38,5.40391414,0,0,0,545,77.50350543,703194
20200314,S92000003,Male,45 to 64,4,48,6.608120554,0,0,0,688,94.71639461,726379
20200314,S92000003,Male,65 to 74,0,14,5.057821741,0,1,0,246,88.87315344,276799
20200314,S92000003,Male,75 to 84,3,4,2.707569009,0,0,0,176,119.1330364,147734
20200314,S92000003,Male,85plus,1,3,6.682556301,1,1,2,96,213.8418016,44893
20200314,S92000003,Male,Total,10,118,4.431087761,1,2,0,2377,89.26013226,2663003
20200314,S92000003,Total,15 to 19,1,5,1.773313756,0,0,0,121,42.91419289,281958
20200314,S92000003,Total,20 to 24,0,11,3.165868484,0,0,0,271,77.9954872,347456
20200314,S92000003,Total,25 to 44,2,58,4.073972095,0,0,0,1190,83.58666884,1423672
20200314,S92000003,Total,45 to 64,7,83,5.531990904,0,0,0,1400,93.31068994,1500364
20200314,S92000003,Total,65 to 74,2,23,3.977174477,1,2,0,513,88.7082829,578300
20200314,S92000003,Total,75 to 84,6,13,3.837547748,0,0,0,370,109.2225128,338758
20200314,S92000003,Total,85plus,1,6,4.721175258,1,1,0,204,160.5199588,127087
20200314,S92000003,Total,Total,19,201,3.679095052,2,3,0,4931,90.2568045,5463300
20200315,S92000003,Female,15 to 19,0,0,0,0,0,0,64,46.44884096,137786
20200315,S92000003,Female,20 to 24,0,6,3.500787677,0,0,0,160,93.35433806,171390
20200315,S92000003,Female,25 to 44,1,21,2.914731609,0,0,0,668,92.71622451,720478
20200315,S92000003,Female,45 to 64,0,35,4.522051461,0,0,0,743,95.99669244,773985
20200315,S92000003,Female,65 to 74,2,11,3.648412443,0,1,0,290,96.18541895,301501
20200315,S92000003,Female,75 to 84,1,10,5.2349443,0,0,0,229,119.8802245,191024
20200315,S92000003,Female,85plus,0,3,3.649901453,0,0,0,119,144.7794243,82194
20200315,S92000003,Female,Total,4,87,3.106813313,0,1,0,2701,96.45405469,2800297
20200315,S92000003,Male,15 to 19,1,6,4.161695752,0,0,0,61,42.31057348,144172
20200315,S92000003,Male,20 to 24,0,5,2.839844149,0,0,0,116,65.88438426,176066
20200315,S92000003,Male,25 to 44,0,38,5.40391414,0,0,0,557,79.21000464,703194
20200315,S92000003,Male,45 to 64,1,49,6.745789732,0,0,0,721,99.25947749,726379
20200315,S92000003,Male,65 to 74,3,17,6.141640685,0,1,0,269,97.18243202,276799
20200315,S92000003,Male,75 to 84,3,7,4.738245766,0,0,0,204,138.0860195,147734
20200315,S92000003,Male,85plus,0,3,6.682556301,0,1,2,110,245.0270644,44893
20200315,S92000003,Male,Total,8,126,4.73150049,0,2,0,2520,94.6300098,2663003
20200315,S92000003,Total,15 to 19,1,6,2.127976507,0,0,0,125,44.3328439,281958
20200315,S92000003,Total,20 to 24,0,11,3.165868484,0,0,0,277,79.72232455,347456
20200315,S92000003,Total,25 to 44,1,59,4.144212993,0,0,0,1227,86.18558207,1423672
20200315,S92000003,Total,45 to 64,1,84,5.598641396,0,0,0,1464,97.57632148,1500364
20200315,S92000003,Total,65 to 74,5,28,4.841777624,0,2,0,559,96.66263185,578300
20200315,S92000003,Total,75 to 84,4,17,5.01833167,0,0,0,433,127.8198596,338758
20200315,S92000003,Total,85plus,0,6,4.721175258,0,1,0,229,180.1915223,127087
20200315,S92000003,Total,Total,12,213,3.898742518,0,3,0,5224,95.61986345,5463300
20200316,S92000003,Female,15 to 19,0,0,0,0,0,0,67,48.62613038,137786
20200316,S92000003,Female,20 to 24,0,6,3.500787677,0,0,0,172,100.3559134,171390
20200316,S92000003,Female,25 to 44,2,23,3.192325095,0,0,0,728,101.0440291,720478
20200316,S92000003,Female,45 to 64,2,37,4.780454402,0,0,0,827,106.8496159,773985
20200316,S92000003,Female,65 to 74,0,11,3.648412443,0,1,0,316,104.8089393,301501
20200316,S92000003,Female,75 to 84,0,10,5.2349443,0,0,0,267,139.7730128,191024
20200316,S92000003,Female,85plus,5,8,9.73307054,0,0,0,138,167.8954668,82194
20200316,S92000003,Female,Total,9,96,3.428207794,0,1,0,2991,106.8100991,2800297
20200316,S92000003,Male,15 to 19,0,6,4.161695752,0,0,0,63,43.6978054,144172
20200316,S92000003,Male,20 to 24,0,5,2.839844149,0,0,0,118,67.02032192,176066
20200316,S92000003,Male,25 to 44,3,41,5.830538941,0,0,0,585,83.19183611,703194
20200316,S92000003,Male,45 to 64,4,53,7.296466445,0,0,0,787,108.3456433,726379
20200316,S92000003,Male,65 to 74,1,18,6.502913667,0,1,0,314,113.4397162,276799
20200316,S92000003,Male,75 to 84,2,9,6.092030271,1,1,0,240,162.4541405,147734
20200316,S92000003,Male,85plus,1,4,8.910075067,0,1,2,128,285.1224022,44893
20200316,S92000003,Male,Total,12,138,5.182119585,1,3,0,2756,103.4921853,2663003
20200316,S92000003,Total,15 to 19,0,6,2.127976507,0,0,0,130,46.10615765,281958
20200316,S92000003,Total,20 to 24,0,11,3.165868484,0,0,0,291,83.75161171,347456
20200316,S92000003,Total,25 to 44,5,64,4.495417484,0,0,0,1315,92.36678111,1423672
20200316,S92000003,Total,45 to 64,6,90,5.998544353,0,0,0,1614,107.5738954,1500364
20200316,S92000003,Total,65 to 74,1,29,5.014698254,0,2,0,630,108.9399965,578300
20200316,S92000003,Total,75 to 84,2,19,5.608723632,1,1,0,507,149.6643622,338758
20200316,S92000003,Total,85plus,6,12,9.442350516,0,1,0,266,209.3054364,127087
20200316,S92000003,Total,Total,21,234,4.283125583,1,4,0,5750,105.247744,5463300
20200317,S92000003,Female,15 to 19,0,0,0,0,0,0,74,53.70647236,137786
20200317,S92000003,Female,20 to 24,0,6,3.500787677,0,0,0,178,103.8567011,171390
20200317,S92000003,Female,25 to 44,4,27,3.747512068,0,0,0,815,113.1193458,720478
20200317,S92000003,Female,45 to 64,10,47,6.072469105,0,0,0,928,119.8989645,773985
20200317,S92000003,Female,65 to 74,2,13,4.31176016,0,1,0,355,117.7442198,301501
20200317,S92000003,Female,75 to 84,7,17,8.89940531,0,0,0,315,164.9007455,191024
20200317,S92000003,Female,85plus,0,8,9.73307054,0,0,0,171,208.0443828,82194
20200317,S92000003,Female,Total,23,119,4.249549244,0,1,0,3351,119.6658783,2800297
20200317,S92000003,Male,15 to 19,0,6,4.161695752,0,0,0,66,45.77865328,144172
20200317,S92000003,Male,20 to 24,0,5,2.839844149,0,0,0,123,69.86016607,176066
20200317,S92000003,Male,25 to 44,5,46,6.541580275,0,0,0,618,87.88470891,703194
20200317,S92000003,Male,45 to 64,6,59,8.122481514,0,0,0,848,116.7434631,726379
20200317,S92000003,Male,65 to 74,3,21,7.586732611,0,1,0,343,123.9166326,276799
20200317,S92000003,Male,75 to 84,5,14,9.476491532,1,2,1,272,184.1146926,147734
20200317,S92000003,Male,85plus,1,5,11.13759383,1,2,4,152,338.5828526,44893
20200317,S92000003,Male,Total,20,158,5.933151408,2,5,0,2989,112.2417061,2663003
20200317,S92000003,Total,15 to 19,0,6,2.127976507,0,0,0,140,49.65278517,281958
20200317,S92000003,Total,20 to 24,0,11,3.165868484,0,0,0,302,86.9174802,347456
20200317,S92000003,Total,25 to 44,9,73,5.127585567,0,0,0,1436,100.8659298,1423672
20200317,S92000003,Total,45 to 64,16,106,7.064952238,0,0,0,1777,118.4379257,1500364
20200317,S92000003,Total,65 to 74,5,34,5.879301401,0,2,0,698,120.6985993,578300
20200317,S92000003,Total,75 to 84,12,31,9.151075399,1,2,0,587,173.2800406,338758
20200317,S92000003,Total,85plus,1,13,10.22921306,1,2,1,323,254.1566014,127087
20200317,S92000003,Total,Total,43,277,5.070195669,2,6,0,6345,116.1385976,5463300
20200318,S92000003,Female,15 to 19,0,0,0,0,0,0,78,56.60952492,137786
20200318,S92000003,Female,20 to 24,0,6,3.500787677,0,0,0,187,109.1078826,171390
20200318,S92000003,Female,25 to 44,2,29,4.025105555,0,0,0,886,122.9739145,720478
20200318,S92000003,Female,45 to 64,7,54,6.976879397,0,0,0,1018,131.5270968,773985
20200318,S92000003,Female,65 to 74,2,15,4.975107877,0,1,0,394,130.6795002,301501
20200318,S92000003,Female,75 to 84,7,24,12.56386632,0,0,0,353,184.7935338,191024
20200318,S92000003,Female,85plus,2,10,12.16633818,0,0,0,204,248.1932988,82194
20200318,S92000003,Female,Total,20,139,4.963759201,0,1,0,3680,131.4146321,2800297
20200318,S92000003,Male,15 to 19,0,6,4.161695752,0,0,0,73,50.63396499,144172
20200318,S92000003,Male,20 to 24,1,6,3.407812979,0,0,0,127,72.13204139,176066
20200318,S92000003,Male,25 to 44,4,50,7.110413343,0,0,0,658,93.57303959,703194
20200318,S92000003,Male,45 to 64,6,65,8.948496584,0,0,0,906,124.7282755,726379
20200318,S92000003,Male,65 to 74,2,23,8.309278574,0,1,0,376,135.838641,276799
20200318,S92000003,Male,75 to 84,6,20,13.53784505,0,2,1,299,202.3907834,147734
20200318,S92000003,Male,85plus,2,7,15.59263137,0,2,4,176,392.043303,44893
20200318,S92000003,Male,Total,21,179,6.721734823,0,5,0,3228,121.2165364,2663003
20200318,S92000003,Total,15 to 19,0,6,2.127976507,0,0,0,151,53.55407543,281958
20200318,S92000003,Total,20 to 24,1,12,3.45367471,0,0,0,315,90.65896113,347456
20200318,S92000003,Total,25 to 44,6,79,5.549030957,0,0,0,1547,108.6626695,1423672
20200318,S92000003,Total,45 to 64,13,119,7.931408645,0,0,0,1925,128.3021987,1500364
20200318,S92000003,Total,65 to 74,4,38,6.570983918,0,2,0,770,133.1488847,578300
20200318,S92000003,Total,75 to 84,13,44,12.98862315,0,2,0,652,192.4677794,338758
20200318,S92000003,Total,85plus,4,17,13.37666323,0,2,1,380,299.0077663,127087
20200318,S92000003,Total,Total,41,318,5.820657844,0,6,0,6913,126.5352443,5463300
20200319,S92000003,Female,15 to 19,0,0,0,0,0,0,84,60.96410376,137786
20200319,S92000003,Female,20 to 24,1,7,4.08425229,0,0,0,200,116.6929226,171390
20200319,S92000003,Female,25 to 44,3,32,4.441495785,0,0,0,988,137.1311824,720478
20200319,S92000003,Female,45 to 64,6,60,7.752088219,0,0,0,1111,143.5428335,773985
20200319,S92000003,Female,65 to 74,2,17,5.638455594,0,1,0,427,141.6247376,301501
20200319,S92000003,Female,75 to 84,6,30,15.7048329,2,2,1,392,205.2098166,191024
20200319,S92000003,Female,85plus,1,11,13.38297199,0,0,0,235,285.9089471,82194
20200319,S92000003,Female,Total,19,158,5.64225866,2,3,0,4053,144.7346478,2800297
20200319,S92000003,Male,15 to 19,0,6,4.161695752,0,0,0,83,57.57012457,144172
20200319,S92000003,Male,20 to 24,0,6,3.407812979,0,0,0,133,75.53985437,176066
20200319,S92000003,Male,25 to 44,3,53,7.537038143,0,0,0,693,98.55032893,703194
20200319,S92000003,Male,45 to 64,16,81,11.15120344,0,0,0,963,132.5754186,726379
20200319,S92000003,Male,65 to 74,7,30,10.83818944,0,1,0,413,149.2057414,276799
20200319,S92000003,Male,75 to 84,3,23,15.5685218,1,3,2,350,236.9122883,147734
20200319,S92000003,Male,85plus,1,8,17.82015013,0,2,4,190,423.2285657,44893
20200319,S92000003,Male,Total,30,209,7.848282559,1,6,0,3494,131.2052596,2663003
20200319,S92000003,Total,15 to 19,0,6,2.127976507,0,0,0,167,59.22867945,281958
20200319,S92000003,Total,20 to 24,1,13,3.741480936,0,0,0,334,96.12727943,347456
20200319,S92000003,Total,25 to 44,6,85,5.970476346,0,0,0,1684,118.2856725,1423672
20200319,S92000003,Total,45 to 64,22,141,9.397719487,0,0,0,2076,138.3664231,1500364
20200319,S92000003,Total,65 to 74,9,47,8.127269583,0,2,0,840,145.2533287,578300
20200319,S92000003,Total,75 to 84,9,53,15.64538697,3,5,1,742,219.0354176,338758
20200319,S92000003,Total,85plus,2,19,14.95038832,0,2,1,425,334.4165808,127087
20200319,S92000003,Total,Total,49,367,6.717551663,3,9,0,7553,138.2497758,5463300
20200320,S92000003,Female,15 to 19,1,1,0.72576314,0,0,0,92,66.77020887,137786
20200320,S92000003,Female,20 to 24,0,7,4.08425229,0,0,0,217,126.611821,171390
20200320,S92000003,Female,25 to 44,6,38,5.274276244,0,0,0,1068,148.2349218,720478
20200320,S92000003,Female,45 to 64,12,72,9.302505863,0,0,0,1196,154.5249585,773985
20200320,S92000003,Female,65 to 74,6,23,7.628498745,2,3,0,457,151.5749533,301501
20200320,S92000003,Female,75 to 84,4,34,17.79881062,1,3,1,445,232.9550214,191024
20200320,S92000003,Female,85plus,3,14,17.03287345,1,1,1,261,317.5414264,82194
20200320,S92000003,Female,Total,32,190,6.784994592,4,7,0,4404,157.2690325,2800297
20200320,S92000003,Male,15 to 19,2,8,5.54892767,0,0,0,93,64.50628416,144172
20200320,S92000003,Male,20 to 24,2,8,4.543750639,0,0,0,141,80.08360501,176066
20200320,S92000003,Male,25 to 44,8,61,8.674704278,0,0,0,743,105.6607423,703194
20200320,S92000003,Male,45 to 64,15,96,13.21624111,1,1,0,1019,140.2848926,726379
20200320,S92000003,Male,65 to 74,10,40,14.45091926,0,1,0,445,160.7664768,276799
20200320,S92000003,Male,75 to 84,9,32,21.66055207,0,3,2,374,253.1577024,147734
20200320,S92000003,Male,85plus,5,13,28.95774397,0,2,4,213,474.4614973,44893
20200320,S92000003,Male,Total,51,260,9.76341371,1,7,0,3754,140.9686733,2663003
20200320,S92000003,Total,15 to 19,3,9,3.191964761,0,0,0,185,65.61260897,281958
20200320,S92000003,Total,20 to 24,2,15,4.317093387,0,0,0,359,103.3224351,347456
20200320,S92000003,Total,25 to 44,14,99,6.95384892,0,0,0,1814,127.4169893,1423672
20200320,S92000003,Total,45 to 64,27,168,11.19728279,1,1,0,2217,147.7641426,1500364
20200320,S92000003,Total,65 to 74,16,63,10.89399965,2,4,0,902,155.9744077,578300
20200320,S92000003,Total,75 to 84,13,66,19.48293472,1,6,1,819,241.7655081,338758
20200320,S92000003,Total,85plus,8,27,21.24528866,1,3,2,474,372.9728454,127087
20200320,S92000003,Total,Total,83,450,8.236779968,5,14,0,8164,149.4334926,5463300
20200321,S92000003,Female,15 to 19,0,1,0.72576314,0,0,0,98,71.12478771,137786
20200321,S92000003,Female,20 to 24,2,9,5.251181516,0,0,0,228,133.0299317,171390
20200321,S92000003,Female,25 to 44,3,41,5.690666474,0,0,0,1128,156.5627264,720478
20200321,S92000003,Female,45 to 64,8,80,10.33611763,0,0,0,1261,162.9230541,773985
20200321,S92000003,Female,65 to 74,6,29,9.618541895,0,3,0,484,160.5301475,301501
20200321,S92000003,Female,75 to 84,5,39,20.41628277,1,4,2,475,248.6598543,191024
20200321,S92000003,Female,85plus,1,15,18.24950726,0,1,1,287,349.1739056,82194
20200321,S92000003,Female,Total,26,216,7.713467536,1,8,0,4670,166.768025,2800297
20200321,S92000003,Male,15 to 19,1,9,6.242543628,0,0,0,95,65.89351608,144172
20200321,S92000003,Male,20 to 24,0,8,4.543750639,0,0,0,145,82.35548033,176066
20200321,S92000003,Male,25 to 44,4,65,9.243537345,0,0,0,766,108.9315324,703194
20200321,S92000003,Male,45 to 64,15,111,15.28127878,1,2,0,1079,148.5450433,726379
20200321,S92000003,Male,65 to 74,8,48,17.34110311,1,2,0,475,171.6046662,276799
20200321,S92000003,Male,75 to 84,9,41,27.75258234,3,6,4,403,272.7875777,147734
20200321,S92000003,Male,85plus,3,16,35.64030027,0,2,4,229,510.1017976,44893
20200321,S92000003,Male,Total,40,300,11.26547736,5,12,0,3951,148.3663368,2663003
20200321,S92000003,Total,15 to 19,1,10,3.546627512,0,0,0,193,68.44991098,281958
20200321,S92000003,Total,20 to 24,2,17,4.892705839,0,0,0,374,107.6395285,347456
20200321,S92000003,Total,25 to 44,7,106,7.445535208,0,0,0,1897,133.2469839,1423672
20200321,S92000003,Total,45 to 64,23,191,12.73024413,1,2,0,2342,156.0954542,1500364
20200321,S92000003,Total,65 to 74,14,77,13.31488847,1,5,0,959,165.8308836,578300
20200321,S92000003,Total,75 to 84,14,80,23.61567845,4,10,2,878,259.182071,338758
20200321,S92000003,Total,85plus,4,31,24.39273883,0,3,2,516,406.0210722,127087
20200321,S92000003,Total,Total,66,516,9.44484103,6,20,0,8627,157.908224,5463300
20200322,S92000003,Female,15 to 19,0,1,0.72576314,0,0,0,104,75.47936655,137786
20200322,S92000003,Female,20 to 24,0,9,5.251181516,0,0,0,232,135.3637902,171390
20200322,S92000003,Female,25 to 44,8,49,6.80104042,0,0,0,1179,163.6413603,720478
20200322,S92000003,Female,45 to 64,9,89,11.49893086,0,0,0,1313,169.6415305,773985
20200322,S92000003,Female,65 to 74,2,31,10.28188961,0,3,0,508,168.4903201,301501
20200322,S92000003,Female,75 to 84,7,46,24.08074378,1,5,2,503,263.3176983,191024
20200322,S92000003,Female,85plus,4,19,23.11604253,0,1,1,308,374.7232158,82194
20200322,S92000003,Female,Total,30,246,8.784782471,1,9,0,4875,174.088677,2800297
20200322,S92000003,Male,15 to 19,0,9,6.242543628,0,0,0,97,67.280748,144172
20200322,S92000003,Male,20 to 24,0,8,4.543750639,0,0,0,147,83.49141799,176066
20200322,S92000003,Male,25 to 44,7,72,10.23899521,0,0,0,798,113.4821969,703194
20200322,S92000003,Male,45 to 64,15,126,17.34631645,1,3,0,1120,154.1894796,726379
20200322,S92000003,Male,65 to 74,8,56,20.23128696,0,2,0,505,182.4428556,276799
20200322,S92000003,Male,75 to 84,11,52,35.19839712,3,9,6,430,291.0636685,147734
20200322,S92000003,Male,85plus,4,20,44.55037534,0,2,4,245,545.7420979,44893
20200322,S92000003,Male,Total,45,345,12.95529896,4,16,0,4137,155.3509328,2663003
20200322,S92000003,Total,15 to 19,0,10,3.546627512,0,0,0,201,71.28721299,281958
20200322,S92000003,Total,20 to 24,0,17,4.892705839,0,0,0,380,109.3663658,347456
20200322,S92000003,Total,25 to 44,15,121,8.49914868,0,0,0,1980,139.0769784,1423672
20200322,S92000003,Total,45 to 64,24,215,14.32985595,1,3,0,2435,162.29395,1500364
20200322,S92000003,Total,65 to 74,10,87,15.04409476,0,5,0,1013,175.1685976,578300
20200322,S92000003,Total,75 to 84,18,98,28.9292061,4,14,4,933,275.4178499,338758
20200322,S92000003,Total,85plus,8,39,30.68763918,0,3,2,553,435.1349863,127087
20200322,S92000003,Total,Total,75,591,10.81763769,5,25,0,9018,165.0650706,5463300
20200323,S92000003,Female,15 to 19,0,1,0.72576314,0,0,0,112,81.28547167,137786
20200323,S92000003,Female,20 to 24,1,10,5.834646129,0,0,0,242,141.1984363,171390
20200323,S92000003,Female,25 to 44,6,55,7.63382088,0,0,0,1273,176.6882542,720478
20200323,S92000003,Female,45 to 64,24,113,14.59976615,0,0,0,1406,181.6572673,773985
20200323,S92000003,Female,65 to 74,11,42,13.93030206,0,3,0,547,181.4256006,301501
20200323,S92000003,Female,75 to 84,12,58,30.36267694,0,5,2,536,280.5930145,191024
20200323,S92000003,Female,85plus,8,27,32.84911307,0,1,1,332,403.9224274,82194
20200323,S92000003,Female,Total,64,310,11.07025433,0,9,0,5233,186.8730353,2800297
20200323,S92000003,Male,15 to 19,0,9,6.242543628,0,0,0,101,70.05521183,144172
20200323,S92000003,Male,20 to 24,0,8,4.543750639,0,0,0,150,85.19532448,176066
20200323,S92000003,Male,25 to 44,11,83,11.80328615,0,0,0,837,119.0283194,703194
20200323,S92000003,Male,45 to 64,22,148,20.37503838,0,3,0,1188,163.5509837,726379
